budget,genres,id,release_date,runtime,title,score
1000000,"[{""id"": 18, ""name"": ""Drama""}]",1366,1976-11-21,119,Rocky,7.5
0,"[{""id"": 18, ""name"": ""Drama""}]",244776,2014-01-20,92,The Sleepwalker,4.1
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",5769,1963-10-06,128,Tom Jones,6.1
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",277685,2015-04-17,82,Unfriended,5.5
1300000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",103,1976-02-07,114,Taxi Driver,8
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",11298,1981-04-03,91,The Howling,6.4
950000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",646,1962-10-04,110,Dr. No,6.9
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",93856,2012-05-24,88,Chernobyl Diaries,4.9
1000000,"[{""id"": 27, ""name"": ""Horror""}]",9003,1987-09-11,94,Hellraiser,6.9
5000000,"[{""id"": 18, ""name"": ""Drama""}]",347126,2016-04-01,121,God's Not Dead 2,5.7
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10092,2005-09-16,90,Cry_Wolf,5.6
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",10643,1999-12-11,107,Godzilla 2000,5.9
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",46705,2010-12-27,112,Blue Valentine,6.9
1000000,"[{""id"": 18, ""name"": ""Drama""}]",546,2005-12-23,103,Transamerica,6.9
1000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",76487,2012-01-06,83,The Devil Inside,4.6
2090000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",5722,1970-07-17,109,Beyond the Valley of the Dolls,6.6
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",39833,1956-11-15,89,Love Me Tender,5.5
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",1781,2006-01-24,100,An Inconvenient Truth,6.7
1000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",18712,1949-12-14,100,Sands of Iwo Jima,6.2
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",7944,2008-02-07,122,Shine a Light,7.2
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",171424,2014-09-04,100,The Green Inferno,5
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",361475,2016-05-20,109,Departure,7.5
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",113947,2012-05-02,98,The Sessions,6.6
0,"[{""id"": 99, ""name"": ""Documentary""}]",18570,2008-09-07,94,"Food, Inc.",7.4
0,"[{""id"": 18, ""name"": ""Drama""}]",83860,2011-10-30,107,October Baby,6.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41469,1998-08-21,96,Next Stop Wonderland,6
0,"[{""id"": 18, ""name"": ""Drama""}]",244772,2014-01-18,90,The Skeleton Twins,6.7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",50837,2011-10-21,101,Martha Marcy May Marlene,6.7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",248774,2014-06-06,83,Obvious Child,6.7
0,"[{""id"": 18, ""name"": ""Drama""}]",10183,2008-08-01,97,Frozen River,6.7
1000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",159014,2013-06-14,89,20 Feet from Stardom,7.4
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",32456,1997-09-07,84,Two Girls and a Guy,5.4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",49963,1996-07-17,86,Walking and Talking,6.6
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",13508,2006-08-04,92,Who Killed the Electric Car?,7.2
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22597,2000-02-01,94,The Broken Hearts Club: A Romantic Comedy,6.3
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}]",9707,2002-06-09,92,Bubba Ho-tep,6.7
1,"[{""id"": 18, ""name"": ""Drama""}]",37532,1998-10-07,100,Slam,6.7
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",26791,2001-03-30,119,Brigham City,7.3
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",56666,2000-09-08,170,Fiza,6.1
1000000,"[{""id"": 35, ""name"": ""Comedy""}]",8675,1997-09-06,94,Orgazmo,6.2
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13132,2003-08-01,108,All the Real Girls,5.9
0,"[{""id"": 35, ""name"": ""Comedy""}]",47686,1997-01-01,97,Dream with the Fishes,7.7
1000000,"[{""id"": 18, ""name"": ""Drama""}]",46989,2002-01-11,92,Blue Car,6.7
0,"[{""id"": 18, ""name"": ""Drama""}]",192132,2014-05-09,100,Palo Alto,6.4
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",24424,2009-09-17,120,Ajami,6.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",13198,2006-01-24,88,Wristcutters: A Love Story,6.7
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",244267,2014-07-18,106,I Origins,7.5
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",21413,2003-08-22,79,The Battle of Shaker Heights,5.6
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",123678,2012-08-31,115,The Act of Killing,7.5
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",13362,2007-04-30,106,Taxi to the Dark Side,6.6
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",39183,2006-01-01,97,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7
0,"[{""id"": 18, ""name"": ""Drama""}]",62402,2004-09-24,120,Guiana 1838,2.8
0,[],206412,2000-05-14,90,Lisa Picard Is Famous,4
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 99, ""name"": ""Documentary""}]",201132,2013-09-05,92,Antarctica: A Year on Ice,7.2
650000,"[{""id"": 99, ""name"": ""Documentary""}]",251471,2015-07-31,93,A LEGO Brickumentary,6.4
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",112456,2012-06-01,114,Hardflip,4.7
0,"[{""id"": 53, ""name"": ""Thriller""}]",20296,2005-09-16,200,Chocolate: Deep Dark Secrets,3.4
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",25983,2009-04-25,95,The House of the Devil,6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",66195,2010-07-01,93,The Perfect Host,6.2
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",16155,1998-08-17,88,Safe Men,6.3
1000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",46727,1999-02-11,104,Speedway Junky,5.2
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",55180,1998-09-23,98,The Last Big Thing,6
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",29015,2000-09-22,82,The Specials,5.5
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",91122,2009-09-19,118,16 to Life,4.4
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",18206,2006-04-28,78,Alone With Her,6.2
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",320146,2016-03-11,97,Creative Control,5.4
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",13856,2006-01-30,81,Special,6.6
0,[],219716,1999-03-19,96,Sparkler,0
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",43630,2005-01-01,97,The Helix... Loaded,4.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",56491,2006-04-21,88,In Her Line of Fire,3.3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",99826,2002-01-16,96,The Jimmy Show,8
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",186935,2013-08-09,105,Heli,6.2
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",357441,2015-07-31,0,Karachi se Lahore,8
900000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",19344,2006-03-08,76,Loving Annabelle,6.4
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",242083,2014-01-21,96,Hits,4.9
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18869,2006-01-01,99,Jimmy and Judy,5.4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",26673,2009-01-01,84,Frat Party,3.5
0,"[{""id"": 18, ""name"": ""Drama""}]",41830,1965-04-22,94,The Party's Over,6.1
0,"[{""id"": 18, ""name"": ""Drama""}]",37694,2004-07-02,87,Proud,5.5
0,"[{""id"": 18, ""name"": ""Drama""}]",63287,2008-06-20,93,The Poker House,6.1
0,[],335874,2015-04-03,90,Childless,4.5
0,"[{""id"": 27, ""name"": ""Horror""}]",34592,2009-01-01,92,ZMD: Zombies of Mass Destruction,4.7
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",92635,2012-03-16,85,Snow White: A Deadly Summer,4.8
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",258755,2014-10-03,96,Hidden Away,7.6
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",96534,2011-06-11,90,My Last Day Without You,5.7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",21283,2009-05-19,85,Steppin: The Movie,5
1000000,"[{""id"": 37, ""name"": ""Western""}]",272724,2014-06-01,84,Doc Holliday's Revenge,3.2
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",84178,2012-01-21,83,Black Rock,4.9
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",101179,2012-08-05,95,Truth or Dare,5.7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",52462,2006-05-17,94,The Pet,5.3
1000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",269057,2014-09-08,90,Bang Bang Baby,6.6
1,"[{""id"": 27, ""name"": ""Horror""}]",287524,2014-10-31,95,Fear Clinic,4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",206213,2013-07-25,93,Zombie Hunter,3.5
0,"[{""id"": 18, ""name"": ""Drama""}]",248402,2014-04-16,90,A Fine Step,4.1
950000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",29146,1968-09-23,103,Charly,6.6
950000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",207769,2013-08-26,87,Banshee Chapter,5.7
950000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",271185,2014-04-19,100,Ask Me Anything,5.5
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",29731,2007-01-01,90,And Then Came Love,5
913000,"[{""id"": 99, ""name"": ""Documentary""}]",292539,2014-04-26,83,Food Chains,7.4
910000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",654,1954-06-22,108,On the Waterfront,8
930000,"[{""id"": 35, ""name"": ""Comedy""}]",91070,2011-06-18,100,L!fe Happens,5.3
852510,"[{""id"": 18, ""name"": ""Drama""}]",2009,2007-08-24,113,"4 Months, 3 Weeks and 2 Days",7.3
0,"[{""id"": 27, ""name"": ""Horror""}]",323270,2015-10-27,0,The Horror Network Vol. 1,5
950000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2652,2005-01-14,103,Hard Candy,6.8
900000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9813,2005-09-12,96,The Quiet,6.1
0,"[{""id"": 18, ""name"": ""Drama""}]",60421,2011-08-26,107,Circumstance,7.4
0,"[{""id"": 18, ""name"": ""Drama""}]",157354,2013-07-25,85,Fruitvale Station,7.3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",127867,2012-09-08,100,The Brass Teapot,5.8
858000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",3170,1942-08-14,70,Bambi,6.8
0,"[{""id"": 35, ""name"": ""Comedy""}]",14014,2007-04-01,88,The Hammer,6.5
850000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",15708,2003-07-10,107,Latter Days,6.7
0,"[{""id"": 18, ""name"": ""Drama""}]",146882,2011-04-11,78,Elza,0
1000000,"[{""id"": 18, ""name"": ""Drama""}]",215918,2013-12-31,90,1982,5
850000,"[{""id"": 35, ""name"": ""Comedy""}]",84200,2012-08-31,85,"For a Good Time, Call...",5.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",84184,2012-08-03,91,Celeste & Jesse Forever,6.4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",45767,2002-10-25,95,Time Changer,5.2
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",14823,2006-12-01,85,London to Brighton,6.5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",367551,2015-12-11,86,American Hero,5
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",343409,2015-06-26,90,Windsor Drive,2
800000,"[{""id"": 18, ""name"": ""Drama""}]",60243,2011-03-15,123,A Separation,7.7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",57294,2009-06-01,93,Crying with Laughter,7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11446,1995-05-24,88,Welcome to the Dollhouse,6.9
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",47889,1993-10-08,114,Ruby in Paradise,5.6
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25461,2002-05-16,88,Raising Victor Vargas,7.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",905,1929-01-30,109,Pandora's Box,7.6
0,[],279759,2008-01-01,0,Harrison Montgomery,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",78705,2004-09-21,83,Live-In Maid,7.8
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25212,2000-03-10,101,Deterrence,6.1
800000,"[{""id"": 18, ""name"": ""Drama""}]",26899,2003-01-17,94,The Mudge Boy,7.3
0,"[{""id"": 18, ""name"": ""Drama""}]",146269,2000-03-12,87,The Young Unknowns,0
0,"[{""id"": 35, ""name"": ""Comedy""}]",292483,2014-09-23,90,Not Cool,3.7
800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",14451,2009-01-09,91,Dead Snow,6.1
780000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",10105,2003-09-11,90,Saints and Soldiers,6.6
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",211557,2012-10-28,14,Vessel,5.9
777000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",838,1973-08-01,110,American Graffiti,6.9
0,"[{""id"": 99, ""name"": ""Documentary""}]",40862,2006-01-01,75,Iraq for Sale: The War Profiteers,8
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",13158,2007-04-13,86,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5
750000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",84332,2012-06-08,85,Safety Not Guaranteed,6.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",74510,2011-09-09,89,Kevin Hart: Laugh at My Pain,7.7
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",74725,2011-09-02,95,Kill List,6
750000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",58428,2011-12-01,102,The Innkeepers,5.4
750000,"[{""id"": 18, ""name"": ""Drama""}]",8416,1970-10-21,107,The Conformist,7.6
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",36584,2002-05-09,88,Interview with the Assassin,5.6
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",13429,2008-07-18,99,Donkey Punch,4.5
750000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9022,2008-02-15,90,All the Boys Love Mandy Lane,5.7
0,"[{""id"": 27, ""name"": ""Horror""}]",22530,2008-01-01,95,Bled,3.8
730000,"[{""id"": 37, ""name"": ""Western""}]",288,1952-03-27,85,High Noon,7.6
700000,"[{""id"": 99, ""name"": ""Documentary""}]",14275,1994-09-12,171,Hoop Dreams,7.7
0,"[{""id"": 99, ""name"": ""Documentary""}]",2287,2005-01-15,86,Rize,5.9
700000,"[{""id"": 18, ""name"": ""Drama""}]",18734,2001-01-20,97,L.I.E.,6.7
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",206197,2015-04-10,104,The Sisterhood of Night,6.5
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",26837,2009-07-29,84,B-Girl,5.5
700000,"[{""id"": 18, ""name"": ""Drama""}]",7859,2006-08-11,107,Half Nelson,6.5
700000,"[{""id"": 18, ""name"": ""Drama""}]",302579,1999-10-08,107,Naturally Native,0
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",51955,1997-09-11,92,Hav Plenty,0
750000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",376004,2016-01-05,80,Adulterers,5.2
650,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}]",158752,2013-10-11,90,Escape from Tomorrow,4.8
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10769, ""name"": ""Foreign""}]",40658,2009-09-30,103,Starsuckers,6.2
0,"[{""id"": 99, ""name"": ""Documentary""}]",296943,2014-10-31,70,The Hadza:  Last of the First,0
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",118612,2012-08-27,90,After,5.6
625000,"[{""id"": 18, ""name"": ""Drama""}]",138976,2013-05-16,68,Treachery,4.8
700000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",323967,2015-03-13,87,Walter,5.3
609000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",3080,1935-09-06,101,Top Hat,7.4
60000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2667,1999-07-14,81,The Blair Witch Project,6.3
600000,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",9459,1970-03-26,225,Woodstock,7.1
600000,"[{""id"": 35, ""name"": ""Comedy""}]",11598,1977-08-10,83,The Kentucky Fried Movie,6.4
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",26916,2000-10-31,106,Mercy Streets,5.5
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",181940,2007-07-20,103,Carousel of Revenge,0
0,"[{""id"": 18, ""name"": ""Drama""}]",125263,1998-04-18,90,Broken Vessels,6
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",263503,2014-05-02,0,Water & Power,3
522360,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",324322,2015-10-13,105,They Will Have to Kill Us First,5
0,[],331493,2014-01-01,0,Light from the Darkroom,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",375950,2016-03-23,102,The Country Doctor,6
0,"[{""id"": 53, ""name"": ""Thriller""}]",278348,2014-08-08,98,The Maid's Room,4.8
